,ID,SHATTER
0,0,0.09141543716382841
1,1,0.09395903329875792
2,2,0.08484542896956551
3,3,0.07784637373780061
4,4,0.08545253344425144
5,5,0.0762728434183074
6,6,0.08401183891383959
7,7,0.08838312490579672
8,8,0.08168843538481542
9,9,0.07714192380303295
10,10,0.08606884436807156
11,11,0.08135623067500962
12,12,0.09487580642160241
13,13,0.09027396536428677
14,14,0.081658764291473
15,15,0.0927121950847837
16,16,0.0781679059041672
17,17,0.08793298362618653
18,18,0.07364371829647963
19,19,0.10160578493134807
20,20,0.09468767622640462
21,21,0.07692407401372518
22,22,0.09038627529829565
23,23,0.10200502603515318
24,24,0.07174659081110613
25,25,0.09428183612035408
26,26,0.09508753508007574
27,27,0.0842172349779145
28,28,0.08930336405229307
29,29,0.09050914670531834
30,30,0.06888956763924867
31,31,0.07262537646232992
32,32,0.09819874142737309
33,33,0.085456110128273
34,34,0.0832491520716602
35,35,0.08356303876495508
36,36,0.0643826900612049
37,37,0.07651413016201467
38,38,0.08261456857225513
39,39,0.1025561525092489
40,40,0.09133865508779929
41,41,0.08732133400124108
42,42,0.0999380255838962
43,43,0.08974298653184716
44,44,0.08731993225778933
45,45,0.08732316204268867
46,46,0.0659771928040293
47,47,0.10120457118152273
48,48,0.09622472099410813
49,49,0.09401901749646692
50,50,0.08920468435201803
51,51,0.08228551179457004
52,52,0.08374537797626996
53,53,0.08495804188487545
54,54,0.08399238465146043
55,55,0.1015202104697218
56,56,0.09594125352405215
57,57,0.10847330347947713
58,58,0.06669214568286413
59,59,0.0746345276623498
60,60,0.06908315909538877
61,61,0.07645883783339072
62,62,0.07128850121165156
63,63,0.08540442731349682
64,64,0.07614956111049793
65,65,0.08880474990684796
66,66,0.0757546816734661
67,67,0.10758621228406966
68,68,0.08992344943934723
69,69,0.09700879513066937
70,70,0.0759703066005131
71,71,0.09177199993262052
72,72,0.09471596894574341
73,73,0.07617006322723444
74,74,0.07576748533541869
75,75,0.08462247858897755
76,76,0.09053122329155783
77,77,0.06520074931817249
78,78,0.08159837447859083
79,79,0.09802857220893281
80,80,0.06730781657875672
81,81,0.07337052550303955
82,82,0.07071542341888208
83,83,0.08763991715162522
84,84,0.07727178127239193
85,85,0.08526224470513312
86,86,0.08769451227004131
87,87,0.08182027080145113
88,88,0.08108623171137146
89,89,0.07679882439223296
90,90,0.0952850607574627
91,91,0.07723299865459465
92,92,0.07988668089944795
93,93,0.09266295576844347
94,94,0.08823910579406313
95,95,0.07037014957818793
96,96,0.06945406067714607
97,97,0.09615796654963564
98,98,0.07867077024677568
99,99,0.08747565364113043
