,ID,HDSA
0,0,0.0843439629685475
1,1,0.07697111862169281
2,2,0.0536043501817315
3,3,0.09585130987786047
4,4,0.11690550839915095
5,5,0.08376205001995518
6,6,0.07021432773672667
7,7,0.06616270889174364
8,8,0.07045619695896504
9,9,0.08858337014060066
10,10,0.05673428634338434
11,11,0.11446007454971016
12,12,0.11913710780969336
13,13,0.12240109808052642
14,14,0.031467764831643284
15,15,0.10152749600336013
16,16,0.060306755519305574
17,17,0.1446642880031004
18,18,0.0914312938620778
19,19,0.11043098613390681
20,20,0.0930506568596462
21,21,0.055028766755784074
22,22,0.08927651106851692
23,23,0.11486580582061891
24,24,0.0721649404050633
25,25,0.09387895543842921
26,26,0.04750494220995719
27,27,0.06900090277442199
28,28,0.05074473915146142
29,29,0.05374311156367115
30,30,0.15508825393206407
31,31,0.08037492475335307
32,32,0.051800231667954874
33,33,0.10127245757907319
34,34,0.05666285502887178
35,35,0.1322540357644007
36,36,0.06709207775088963
37,37,0.05378413526579113
38,38,0.035495986381931605
39,39,0.10871385410358171
40,40,0.17071417544866008
41,41,0.07930666150958378
42,42,0.060561245922981136
43,43,0.12638753787703164
44,44,0.10893612396692008
45,45,0.13131076696333754
46,46,0.07124347247502434
47,47,0.09033987717948257
48,48,0.0918949681462028
49,49,0.10814403910337987
50,50,0.06819156253554408
51,51,0.022143625612597705
52,52,0.08809565567357362
53,53,0.1347663480888189
54,54,0.056525574050779674
55,55,0.11069703961140116
56,56,0.09911952485618984
57,57,0.08087116127935261
58,58,0.09088508770947246
59,59,0.10259963727408544
60,60,0.09132415020296025
61,61,0.09479612613129695
62,62,0.09941802582970945
63,63,0.10252427404376332
64,64,0.09542619168626618
65,65,0.07851371213620333
66,66,0.13612197898240008
67,67,0.08136462035881144
68,68,0.06951295548250225
69,69,0.0633707626353274
70,70,0.06834893184987653
71,71,0.03167330986622797
72,72,0.08068532251300434
73,73,0.045753415243946764
74,74,0.028924731172250154
75,75,0.06673617835199817
76,76,0.10002674586133178
77,77,0.055537328754233485
78,78,0.06334870233765302
79,79,0.1217399252504965
80,80,0.06878818376401206
81,81,0.06258558688186254
82,82,0.1178650877327867
83,83,0.07750867158886977
84,84,0.042060790590449273
85,85,0.05526157968558579
86,86,0.1780383947807911
87,87,0.08045951114840891
88,88,0.06864823015322788
89,89,0.07297267012076881
90,90,0.0872579368613822
91,91,0.05402371176954716
92,92,0.08113482728788285
93,93,0.04624826393418268
94,94,0.058362127621933386
95,95,0.043824423154685876
96,96,0.03883611546209572
97,97,0.10045152532285569
98,98,0.09919123948316376
99,99,0.11416473798404238
